amount,hour,merchant_category,city,is_weekend,is_fraud
3.97,15,fuel_station,Mbarara,True,0
1.58,15,clothing,Entebbe,True,0
7.54,11,electronics,Kampala,True,0
88.34,8,restaurant,Kampala,False,0
87.47,16,mobile_money,Kampala,True,0
22.95,14,restaurant,Gulu,True,0
6.64,10,restaurant,Mbarara,True,0
31.74,12,fuel_station,Lira,True,0
123.91,15,school,Jinja,True,0
13.56,13,transport,Lira,True,0
583.36,14,grocery_store,Jinja,True,0
29.37,12,restaurant,Kampala,True,0
58.78,16,telecom,Entebbe,True,0
12.69,17,transport,Mbarara,True,0
1.3,13,grocery_store,Entebbe,True,0
7.63,19,mobile_money,Mbarara,True,0
3.07,12,supermarket,Mbarara,True,0
15.5,16,hospital,Lira,True,0
6.65,11,grocery_store,Lira,True,0
5.87,8,grocery_store,Kampala,False,0
605.28,17,hospital,Entebbe,True,0
2.19,13,supermarket,Mbarara,True,0
10.88,15,fuel_station,Kampala,True,0
1.56,17,grocery_store,Gulu,True,0
11.93,15,school,Jinja,True,0
61.56,12,school,Entebbe,True,0
92.35,14,transport,Jinja,True,0
62.57,14,pharmacy,Lira,True,0
141.64,17,restaurant,Gulu,True,0
39.94,13,hospital,Kampala,True,0
3.19,15,supermarket,Gulu,True,0
155.9,17,restaurant,Lira,True,0
4.18,11,fuel_station,Gulu,True,0
1.45,11,pharmacy,Jinja,True,0
64.17,18,restaurant,Entebbe,True,0
12.71,15,fuel_station,Entebbe,True,0
572.18,10,clothing,Gulu,True,0
35.23,14,grocery_store,Jinja,True,0
559.97,13,restaurant,Entebbe,True,0
49.07,17,pharmacy,Kampala,True,0
500.87,17,restaurant,Entebbe,True,0
640.95,12,grocery_store,Entebbe,True,0
92.73,11,pharmacy,Jinja,True,0
31.58,17,restaurant,Kampala,True,0
114.4,12,electronics,Mbarara,True,0
1.54,16,restaurant,Mbarara,True,0
240.0,10,grocery_store,Jinja,True,0
117.35,14,grocery_store,Jinja,True,0
49.84,13,hospital,Lira,True,0
48.6,10,grocery_store,Entebbe,True,0
14.34,15,telecom,Kampala,True,0
45.83,14,telecom,Jinja,True,0
454.18,17,mobile_money,Kampala,True,0
13.16,11,fuel_station,Jinja,True,0
5.48,12,clothing,Kampala,True,0
306.15,8,fuel_station,Entebbe,False,0
89.38,10,telecom,Jinja,True,0
3.7,13,fuel_station,Entebbe,True,0
2.4,13,transport,Gulu,True,0
7.98,16,hospital,Kampala,True,0
1.5,11,fuel_station,Gulu,True,0
126.78,10,grocery_store,Jinja,True,0
3.22,15,mobile_money,Jinja,True,0
317.22,18,supermarket,Jinja,True,0
1.13,14,fuel_station,Kampala,True,0
310.91,10,fuel_station,Jinja,True,0
2.74,8,transport,Lira,False,0
1.46,14,hospital,Gulu,True,0
5.55,16,transport,Jinja,True,0
1.61,12,grocery_store,Lira,True,0
3.43,15,supermarket,Mbarara,True,0
2.22,8,supermarket,Jinja,False,0
38.55,11,restaurant,Lira,True,0
5.99,11,hospital,Jinja,True,0
231.15,11,transport,Entebbe,True,0
6.32,8,fuel_station,Jinja,False,0
14.91,13,restaurant,Jinja,True,0
26.83,14,fuel_station,Jinja,True,0
121.26,14,restaurant,Kampala,True,0
93.68,11,school,Gulu,True,0
3.42,13,pharmacy,Jinja,True,0
7.46,11,pharmacy,Jinja,True,0
14.98,14,clothing,Gulu,True,0
6.64,17,hospital,Gulu,True,0
13.64,11,hospital,Lira,True,0
71.77,10,clothing,Mbarara,True,0
12.28,17,grocery_store,Entebbe,True,0
12.06,18,grocery_store,Gulu,True,0
286.31,12,pharmacy,Kampala,True,0
46.39,8,transport,Kampala,False,0
27.04,10,transport,Jinja,True,0
1.27,18,school,Kampala,True,0
13.46,16,grocery_store,Jinja,True,0
13.86,17,restaurant,Lira,True,0
29.89,12,telecom,Entebbe,True,0
38.82,12,fuel_station,Mbarara,True,0
26.17,8,grocery_store,Entebbe,False,0
2.44,19,grocery_store,Mbarara,True,0
7.89,13,telecom,Entebbe,True,0
540.69,15,hospital,Kampala,True,0
138.78,8,hospital,Lira,False,0
88.67,12,grocery_store,Lira,True,0
86.61,15,hospital,Entebbe,True,0
46.39,13,supermarket,Lira,True,0
25.65,9,pharmacy,Gulu,False,0
1.43,9,pharmacy,Kampala,False,0
60.18,16,telecom,Jinja,True,0
281.29,12,fuel_station,Mbarara,True,0
15.58,13,telecom,Jinja,True,0
153.8,15,school,Jinja,True,0
4.33,10,restaurant,Mbarara,True,0
6.44,11,supermarket,Entebbe,True,0
4.38,9,restaurant,Entebbe,False,0
1.56,19,transport,Lira,True,0
1.16,16,telecom,Lira,True,0
57.91,11,clothing,Entebbe,True,0
453.43,15,electronics,Lira,True,0
151.24,14,electronics,Gulu,True,0
23.26,11,transport,Gulu,True,0
4.22,19,hospital,Kampala,True,0
74.55,10,electronics,Gulu,True,0
6.93,11,restaurant,Gulu,True,0
1.57,15,telecom,Lira,True,0
77.73,15,clothing,Kampala,True,0
39.19,15,telecom,Mbarara,True,0
4.19,14,transport,Jinja,True,0
12.37,12,grocery_store,Mbarara,True,0
3.79,14,hospital,Gulu,True,0
2.3,14,mobile_money,Gulu,True,0
1.61,18,hospital,Gulu,True,0
51.35,10,fuel_station,Mbarara,True,0
236.63,16,grocery_store,Entebbe,True,0
3.88,8,restaurant,Lira,False,0
3.14,15,grocery_store,Gulu,True,0
290.89,15,mobile_money,Mbarara,True,0
13.84,12,hospital,Gulu,True,0
45.87,14,school,Mbarara,True,0
68.18,10,telecom,Lira,True,0
1.34,13,supermarket,Entebbe,True,0
13.83,9,grocery_store,Mbarara,False,0
6.23,11,restaurant,Mbarara,True,0
4.71,14,school,Jinja,True,0
7.72,13,supermarket,Gulu,True,0
1.54,11,pharmacy,Gulu,True,0
6.5,8,restaurant,Entebbe,False,0
299.09,8,restaurant,Jinja,False,0
61.64,19,transport,Entebbe,True,0
78.24,12,clothing,Mbarara,True,0
14.89,13,electronics,Gulu,True,0
505.66,17,telecom,Kampala,True,0
1.56,14,hospital,Mbarara,True,0
6.95,16,transport,Lira,True,0
93.86,14,grocery_store,Kampala,True,0
35.98,11,school,Kampala,True,0
57.31,18,electronics,Mbarara,True,0
2.68,12,restaurant,Jinja,True,0
52.36,9,hospital,Entebbe,False,0
91.86,17,fuel_station,Lira,True,0
1.36,8,telecom,Entebbe,False,0
7.79,11,fuel_station,Kampala,True,0
33.1,12,fuel_station,Kampala,True,0
109.95,17,clothing,Mbarara,True,0
245.23,9,grocery_store,Kampala,False,0
44.74,18,transport,Mbarara,True,0
13.14,12,electronics,Gulu,True,0
2.2,16,school,Jinja,True,0
57.36,8,hospital,Mbarara,False,0
3.78,15,transport,Gulu,True,0
288.73,11,mobile_money,Lira,True,0
5.88,12,transport,Jinja,True,0
3.95,13,pharmacy,Jinja,True,0
28.85,8,school,Entebbe,False,0
1.3,11,pharmacy,Mbarara,True,0
135.61,17,hospital,Lira,True,0
1.23,18,supermarket,Gulu,True,0
27.57,12,transport,Gulu,True,0
30.33,17,school,Mbarara,True,0
25.74,14,telecom,Lira,True,0
31.25,19,clothing,Jinja,True,0
1.16,16,clothing,Gulu,True,0
14.37,16,hospital,Jinja,True,0
313.81,14,clothing,Kampala,True,0
109.16,12,transport,Kampala,True,0
12.57,9,school,Gulu,False,0
62.91,16,hospital,Jinja,True,0
502.14,10,hospital,Kampala,True,0
4.42,18,pharmacy,Entebbe,True,0
6.92,13,telecom,Lira,True,0
279.1,13,restaurant,Kampala,True,0
41.07,15,transport,Mbarara,True,0
4.41,16,supermarket,Gulu,True,0
2.71,11,mobile_money,Entebbe,True,0
556.85,17,grocery_store,Kampala,True,0
3.72,16,restaurant,Jinja,True,0
3.05,15,electronics,Jinja,True,0
123.79,17,school,Gulu,True,0
28.42,13,supermarket,Entebbe,True,0
2.99,19,hospital,Entebbe,True,0
3.05,14,transport,Mbarara,True,0
276.67,11,supermarket,Entebbe,True,0
15.81,10,clothing,Lira,True,0
6.84,17,electronics,Kampala,True,0
48.8,19,transport,Kampala,True,0
39.56,10,grocery_store,Mbarara,True,0
32.91,10,pharmacy,Kampala,True,0
579.2,14,clothing,Entebbe,True,0
3.04,14,electronics,Kampala,True,0
3.22,13,hospital,Jinja,True,0
42.82,12,hospital,Kampala,True,0
433.62,10,grocery_store,Lira,True,0
2.57,11,telecom,Gulu,True,0
44.84,15,school,Lira,True,0
7.15,12,restaurant,Gulu,True,0
82.08,14,pharmacy,Jinja,True,0
143.57,11,supermarket,Entebbe,True,0
29.57,19,transport,Jinja,True,0
77.12,10,mobile_money,Lira,True,0
2.9,16,transport,Mbarara,True,0
157.41,17,restaurant,Kampala,True,0
1.46,17,hospital,Gulu,True,0
4.09,19,telecom,Jinja,True,0
148.58,9,fuel_station,Kampala,False,0
637.46,16,mobile_money,Lira,True,0
1.44,17,supermarket,Jinja,True,0
27.05,12,supermarket,Lira,True,0
50.2,10,electronics,Kampala,True,0
5.82,16,supermarket,Entebbe,True,0
7.03,9,transport,Gulu,False,0
36.04,19,electronics,Lira,True,0
1.54,14,hospital,Gulu,True,0
2.76,17,hospital,Gulu,True,0
432.79,14,telecom,Lira,True,0
146.48,9,school,Jinja,False,0
3.68,17,hospital,Jinja,True,0
311.23,17,pharmacy,Mbarara,True,0
3.03,13,school,Jinja,True,0
1.61,10,restaurant,Lira,True,0
28.38,14,school,Mbarara,True,0
599.88,14,grocery_store,Mbarara,True,0
24.73,19,telecom,Mbarara,True,0
1.46,18,supermarket,Jinja,True,0
14.04,19,restaurant,Gulu,True,0
1.19,18,electronics,Entebbe,True,0
1.11,14,electronics,Entebbe,True,0
5.54,10,clothing,Lira,True,0
126.72,9,transport,Lira,False,0
33.68,10,hospital,Gulu,True,0
240.02,9,clothing,Entebbe,False,0
2.92,16,grocery_store,Mbarara,True,0
15.88,15,restaurant,Entebbe,True,0
7.83,17,grocery_store,Entebbe,True,0
14.83,13,electronics,Gulu,True,0
44.58,10,supermarket,Kampala,True,0
23.08,10,telecom,Mbarara,True,0
68.89,11,grocery_store,Mbarara,True,0
4.18,14,grocery_store,Gulu,True,0
275.23,17,grocery_store,Kampala,True,0
7.47,9,supermarket,Kampala,False,0
55.5,9,electronics,Lira,False,0
30.93,18,clothing,Jinja,True,0
96.99,19,supermarket,Lira,True,0
62.3,15,pharmacy,Lira,True,0
129.05,12,transport,Mbarara,True,0
274.94,10,school,Mbarara,True,0
2.79,15,supermarket,Lira,True,0
322.73,17,school,Lira,True,0
493.13,12,supermarket,Kampala,True,0
4.31,14,grocery_store,Gulu,True,0
615.62,16,clothing,Kampala,True,0
6.73,10,grocery_store,Mbarara,True,0
49.87,13,school,Jinja,True,0
153.04,14,transport,Jinja,True,0
14.78,18,telecom,Mbarara,True,0
15.38,13,transport,Gulu,True,0
4.78,9,supermarket,Lira,False,0
8.03,14,pharmacy,Jinja,True,0
5.42,16,pharmacy,Gulu,True,0
153.75,19,supermarket,Gulu,True,0
57.0,11,grocery_store,Gulu,True,0
1.5,13,fuel_station,Jinja,True,0
11.15,12,clothing,Mbarara,True,0
2.61,12,grocery_store,Mbarara,True,0
7.64,19,hospital,Mbarara,True,0
15.48,13,clothing,Gulu,True,0
13.23,16,supermarket,Lira,True,0
14.35,19,clothing,Gulu,True,0
29.2,11,hospital,Entebbe,True,0
1.6,10,fuel_station,Lira,True,0
27.18,13,restaurant,Entebbe,True,0
3.12,11,clothing,Lira,True,0
286.13,13,hospital,Jinja,True,0
22.57,19,restaurant,Lira,True,0
43.08,15,pharmacy,Entebbe,True,0
30.44,13,clothing,Lira,True,0
2.83,10,hospital,Mbarara,True,0
2.97,15,restaurant,Entebbe,True,0
3.93,15,fuel_station,Entebbe,True,0
2.59,11,supermarket,Lira,True,0
3.72,17,supermarket,Jinja,True,0
110.39,19,telecom,Mbarara,True,0
7.51,10,school,Kampala,True,0
4.24,13,hospital,Gulu,True,0
11.99,11,fuel_station,Mbarara,True,0
243.52,11,electronics,Mbarara,True,0
322.88,19,fuel_station,Jinja,True,0
22.95,17,hospital,Entebbe,True,0
56.66,16,school,Gulu,True,0
120.12,15,mobile_money,Kampala,True,0
60.28,18,grocery_store,Lira,True,0
31.41,19,electronics,Gulu,True,0
4.25,11,pharmacy,Jinja,True,0
48.94,12,fuel_station,Entebbe,True,0
12.97,13,telecom,Gulu,True,0
265.96,16,transport,Jinja,True,0
15.13,17,mobile_money,Jinja,True,0
14.42,13,electronics,Jinja,True,0
310.76,13,transport,Entebbe,True,0
1.12,14,electronics,Entebbe,True,0
155.46,9,hospital,Entebbe,False,0
1.45,12,grocery_store,Jinja,True,0
545.14,10,supermarket,Lira,True,0
56.42,14,school,Kampala,True,0
14.02,10,clothing,Kampala,True,0
128.27,15,clothing,Mbarara,True,0
3.25,16,hospital,Mbarara,True,0
601.24,10,fuel_station,Entebbe,True,0
241.03,8,pharmacy,Jinja,False,0
7.14,14,mobile_money,Jinja,True,0
3.75,16,clothing,Kampala,True,0
6.06,15,restaurant,Mbarara,True,0
46.38,19,restaurant,Kampala,True,0
149.63,11,mobile_money,Lira,True,0
30.3,8,transport,Lira,False,0
262.75,16,supermarket,Kampala,True,0
2.74,8,restaurant,Mbarara,False,0
12.59,15,mobile_money,Gulu,True,0
36.59,10,mobile_money,Gulu,True,0
47.94,18,telecom,Mbarara,True,0
23.23,12,grocery_store,Gulu,True,0
89.36,19,supermarket,Entebbe,True,0
24.64,13,telecom,Entebbe,True,0
1.61,9,mobile_money,Kampala,False,0
482.75,16,clothing,Gulu,True,0
270.95,15,school,Gulu,True,0
34.94,15,electronics,Jinja,True,0
5.96,12,telecom,Entebbe,True,0
15.33,14,restaurant,Kampala,True,0
249.58,12,hospital,Gulu,True,0
59.48,17,fuel_station,Lira,True,0
42.3,11,pharmacy,Jinja,True,0
1.44,14,mobile_money,Entebbe,True,0
29.46,15,school,Mbarara,True,0
87.54,10,supermarket,Jinja,True,0
57.17,17,clothing,Lira,True,0
43.53,8,transport,Jinja,False,0
1.31,13,electronics,Lira,True,0
11.56,9,grocery_store,Mbarara,False,0
44.87,10,school,Kampala,True,0
146.7,17,hospital,Lira,True,0
6.85,13,pharmacy,Mbarara,True,0
232.56,9,school,Entebbe,False,0
573.99,11,pharmacy,Entebbe,True,0
33.71,12,electronics,Gulu,True,0
1.14,17,hospital,Gulu,True,0
6.65,14,grocery_store,Kampala,True,0
3.19,9,mobile_money,Gulu,False,0
7.63,11,transport,Kampala,True,0
22.93,10,hospital,Gulu,True,0
6.75,13,transport,Lira,True,0
510.84,9,fuel_station,Lira,False,0
92.91,9,restaurant,Gulu,False,0
149.79,16,pharmacy,Mbarara,True,0
12.1,11,restaurant,Gulu,True,0
4.82,12,pharmacy,Mbarara,True,0
5.73,10,supermarket,Jinja,True,0
2.21,9,electronics,Mbarara,False,0
2.47,15,pharmacy,Jinja,True,0
1.18,17,supermarket,Mbarara,True,0
581.82,15,restaurant,Lira,True,0
93.38,15,fuel_station,Jinja,True,0
29.71,15,grocery_store,Mbarara,True,0
39.99,11,hospital,Mbarara,True,0
22.29,12,transport,Gulu,True,0
248.12,10,grocery_store,Entebbe,True,0
238.54,13,fuel_station,Kampala,True,0
6.11,15,mobile_money,Entebbe,True,0
15.51,10,transport,Mbarara,True,0
7.57,12,fuel_station,Jinja,True,0
6.07,14,transport,Kampala,True,0
1.16,14,fuel_station,Lira,True,0
2.63,10,mobile_money,Lira,True,0
4.01,13,transport,Kampala,True,0
6.31,11,grocery_store,Kampala,True,0
11.25,13,restaurant,Entebbe,True,0
38.87,17,hospital,Lira,True,0
22.97,11,pharmacy,Mbarara,True,0
266.07,14,telecom,Gulu,True,0
14.42,13,telecom,Jinja,True,0
138.96,9,supermarket,Mbarara,False,0
4.52,14,electronics,Entebbe,True,0
287.59,13,electronics,Entebbe,True,0
36.92,15,telecom,Jinja,True,0
30.44,13,clothing,Lira,True,0
302.78,12,hospital,Kampala,True,0
14.25,14,grocery_store,Entebbe,True,0
622.69,11,electronics,Jinja,True,0
48.45,8,hospital,Jinja,False,0
148.39,8,mobile_money,Lira,False,0
132.72,11,electronics,Gulu,True,0
2.17,10,fuel_station,Lira,True,0
138.17,19,electronics,Lira,True,0
91.46,10,electronics,Mbarara,True,0
258.71,14,mobile_money,Gulu,True,0
307.5,15,electronics,Jinja,True,0
642.29,11,school,Entebbe,True,0
459.58,8,pharmacy,Entebbe,False,0
151.66,15,transport,Entebbe,True,0
44.93,17,grocery_store,Gulu,True,0
117.26,14,hospital,Gulu,True,0
41.42,12,hospital,Mbarara,True,0
28.31,15,supermarket,Mbarara,True,0
2.88,12,telecom,Kampala,True,0
33.41,17,clothing,Kampala,True,0
33.11,18,hospital,Entebbe,True,0
56.65,11,clothing,Gulu,True,0
118.56,13,restaurant,Lira,True,0
1.45,10,hospital,Mbarara,True,0
4.2,10,telecom,Lira,True,0
129.06,10,hospital,Gulu,True,0
13.92,9,fuel_station,Lira,False,0
6.87,18,hospital,Kampala,True,0
31.28,12,electronics,Lira,True,0
115.9,9,restaurant,Kampala,False,0
14.58,10,electronics,Gulu,True,0
6.67,17,electronics,Gulu,True,0
1.3,17,pharmacy,Kampala,True,0
7.08,12,supermarket,Jinja,True,0
501.33,17,restaurant,Mbarara,True,0
1.49,15,supermarket,Jinja,True,0
43.79,15,transport,Jinja,True,0
46.63,16,transport,Kampala,True,0
31.9,16,clothing,Lira,True,0
1.55,11,school,Gulu,True,0
8.03,10,grocery_store,Entebbe,True,0
2.88,14,restaurant,Jinja,True,0
2.38,16,clothing,Lira,True,0
157.71,13,school,Gulu,True,0
47.12,15,mobile_money,Jinja,True,0
13.76,13,transport,Kampala,True,0
55.86,10,supermarket,Lira,True,0
13.62,16,school,Kampala,True,0
316.66,17,telecom,Jinja,True,0
238.31,19,supermarket,Jinja,True,0
31.78,14,grocery_store,Gulu,True,0
23.93,11,school,Mbarara,True,0
35.13,17,pharmacy,Gulu,True,0
7.1,15,hospital,Mbarara,True,0
449.08,17,supermarket,Jinja,True,0
542.08,15,clothing,Kampala,True,0
6.57,15,school,Kampala,True,0
14.32,10,electronics,Gulu,True,0
49.86,17,pharmacy,Jinja,True,0
7.89,19,pharmacy,Jinja,True,0
4.36,12,fuel_station,Kampala,True,0
291.64,12,transport,Kampala,True,0
241.76,8,restaurant,Gulu,False,0
583.85,12,telecom,Mbarara,True,0
250.76,12,school,Lira,True,0
572.38,15,pharmacy,Entebbe,True,0
4.83,13,transport,Lira,True,0
14.56,11,school,Gulu,True,0
3.19,18,pharmacy,Kampala,True,0
14.96,18,transport,Lira,True,0
86.82,11,school,Jinja,True,0
35.85,17,restaurant,Gulu,True,0
1.51,14,hospital,Jinja,True,0
14.81,12,grocery_store,Entebbe,True,0
2.31,12,electronics,Jinja,True,0
7.08,18,school,Jinja,True,0
3.03,9,grocery_store,Entebbe,False,0
238.23,10,grocery_store,Lira,True,0
261.58,16,pharmacy,Lira,True,0
1.13,13,pharmacy,Lira,True,0
83.31,16,mobile_money,Gulu,True,0
53.48,14,fuel_station,Gulu,True,0
38.01,13,fuel_station,Entebbe,True,0
57.64,16,fuel_station,Entebbe,True,0
4.13,12,telecom,Lira,True,0
52.22,17,electronics,Mbarara,True,0
7.36,17,electronics,Jinja,True,0
288.37,16,grocery_store,Entebbe,True,0
3.17,11,restaurant,Mbarara,True,0
71.89,8,transport,Kampala,False,0
134.96,17,school,Lira,True,0
1.14,16,clothing,Lira,True,0
542.83,19,mobile_money,Kampala,True,0
12.2,14,mobile_money,Lira,True,0
4.62,17,hospital,Gulu,True,0
83.29,11,grocery_store,Kampala,True,0
119.17,12,hospital,Gulu,True,0
4.65,15,supermarket,Mbarara,True,0
1.52,10,hospital,Lira,True,0
2.94,18,mobile_money,Mbarara,True,0
1.46,12,telecom,Mbarara,True,0
45.58,10,grocery_store,Jinja,True,0
227.86,11,fuel_station,Mbarara,True,0
130.09,16,clothing,Jinja,True,0
515.55,10,school,Kampala,True,0
42.32,17,mobile_money,Kampala,True,0
12.86,11,supermarket,Mbarara,True,0
113.38,15,electronics,Entebbe,True,0
38.59,16,fuel_station,Jinja,True,0
547.1,15,electronics,Lira,True,0
129.99,19,supermarket,Kampala,True,0
25.42,11,fuel_station,Kampala,True,0
123.72,14,transport,Gulu,True,0
56.3,16,telecom,Gulu,True,0
303.32,15,clothing,Mbarara,True,0
11.67,11,transport,Lira,True,0
55.46,16,school,Lira,True,0
13.3,10,supermarket,Entebbe,True,0
447.91,13,restaurant,Gulu,True,0
88.6,16,hospital,Mbarara,True,0
260.32,11,hospital,Jinja,True,0
1.54,13,mobile_money,Mbarara,True,0
1.51,18,school,Entebbe,True,0
2.5,8,transport,Lira,False,0
6.83,10,pharmacy,Entebbe,True,0
468.57,19,clothing,Entebbe,True,0
25.64,14,clothing,Lira,True,0
43.87,14,mobile_money,Entebbe,True,0
62.91,15,transport,Jinja,True,0
93.64,12,grocery_store,Kampala,True,0
1.54,12,school,Gulu,True,0
505.7,13,transport,Lira,True,0
243.17,17,supermarket,Lira,True,0
91.74,8,restaurant,Entebbe,False,0
42.92,16,electronics,Mbarara,True,0
38.38,9,clothing,Mbarara,False,0
540.89,18,electronics,Lira,True,0
2.48,11,hospital,Mbarara,True,0
2.71,13,electronics,Jinja,True,0
51.1,12,supermarket,Kampala,True,0
1.37,19,transport,Gulu,True,0
25.5,15,hospital,Gulu,True,0
45.39,12,supermarket,Jinja,True,0
22.41,19,transport,Mbarara,True,0
21.82,10,school,Kampala,True,0
26.2,11,clothing,Kampala,True,0
45.46,16,supermarket,Kampala,True,0
1.34,18,restaurant,Entebbe,True,0
86.25,14,transport,Gulu,True,0
2.29,12,restaurant,Gulu,True,0
43.64,8,hospital,Jinja,False,0
1.39,9,pharmacy,Gulu,False,0
4.27,11,transport,Gulu,True,0
4.29,10,grocery_store,Kampala,True,0
43.5,16,school,Mbarara,True,0
2.73,14,clothing,Lira,True,0
5.41,19,hospital,Jinja,True,0
12.32,12,grocery_store,Gulu,True,0
49.15,11,restaurant,Entebbe,True,0
67.84,12,transport,Jinja,True,0
6.81,16,grocery_store,Entebbe,True,0
3.01,18,school,Gulu,True,0
48.03,16,transport,Gulu,True,0
1.57,9,hospital,Entebbe,False,0
532.87,12,electronics,Kampala,True,0
52.61,12,telecom,Lira,True,0
3.86,10,hospital,Gulu,True,0
69.37,9,fuel_station,Jinja,False,0
1.45,10,clothing,Gulu,True,0
1.27,15,clothing,Entebbe,True,0
3.27,12,school,Lira,True,0
253.65,12,grocery_store,Gulu,True,0
13.18,14,supermarket,Kampala,True,0
460.33,18,telecom,Lira,True,0
497.45,18,transport,Entebbe,True,0
1.15,13,clothing,Lira,True,0
42.9,17,transport,Jinja,True,0
14.19,9,school,Gulu,False,0
43.82,10,restaurant,Mbarara,True,0
13.34,12,electronics,Kampala,True,0
151.59,17,mobile_money,Gulu,True,0
39.86,14,electronics,Kampala,True,0
4.08,14,hospital,Gulu,True,0
5.64,14,mobile_money,Mbarara,True,0
274.09,11,mobile_money,Entebbe,True,0
154.84,11,fuel_station,Mbarara,True,0
460.87,11,hospital,Gulu,True,0
11.45,16,mobile_money,Jinja,True,0
541.44,17,pharmacy,Kampala,True,0
60.81,11,school,Gulu,True,0
437.55,19,school,Gulu,True,0
7.68,16,fuel_station,Lira,True,0
123.05,15,pharmacy,Mbarara,True,0
13.12,10,restaurant,Entebbe,True,0
56.41,9,school,Lira,False,0
3.03,12,electronics,Entebbe,True,0
153.72,18,clothing,Gulu,True,0
486.54,19,pharmacy,Mbarara,True,0
460.13,14,pharmacy,Jinja,True,0
4.69,12,pharmacy,Lira,True,0
52.47,10,pharmacy,Mbarara,True,0
10.86,18,school,Kampala,True,0
588.54,17,electronics,Lira,True,0
58.98,11,pharmacy,Gulu,True,0
3.75,17,fuel_station,Lira,True,0
23.9,18,pharmacy,Lira,True,0
27.51,16,grocery_store,Kampala,True,0
41.88,11,mobile_money,Entebbe,True,0
6.48,17,restaurant,Lira,True,0
548.9,9,hospital,Entebbe,False,0
40.58,9,grocery_store,Lira,False,0
64.05,11,grocery_store,Lira,True,0
4.54,13,supermarket,Lira,True,0
602.98,10,clothing,Kampala,True,0
603.72,10,school,Kampala,True,0
3.5,17,mobile_money,Entebbe,True,0
27.97,13,grocery_store,Entebbe,True,0
140.04,16,restaurant,Kampala,True,0
5.77,18,grocery_store,Mbarara,True,0
155.7,12,electronics,Lira,True,0
27.16,11,electronics,Kampala,True,0
489.55,13,transport,Jinja,True,0
3.25,17,hospital,Lira,True,0
2.24,14,clothing,Kampala,True,0
24.39,14,mobile_money,Mbarara,True,0
12.24,8,supermarket,Jinja,False,0
144.5,17,grocery_store,Jinja,True,0
44.81,8,mobile_money,Gulu,False,0
2.76,16,supermarket,Kampala,True,0
242.15,12,restaurant,Gulu,True,0
144.22,9,pharmacy,Entebbe,False,0
13.94,16,clothing,Jinja,True,0
549.63,13,electronics,Jinja,True,0
1.55,10,restaurant,Jinja,True,0
3.9,13,mobile_money,Lira,True,0
43.37,17,restaurant,Mbarara,True,0
229.91,16,fuel_station,Lira,True,0
25.75,13,school,Entebbe,True,0
59.3,12,fuel_station,Jinja,True,0
6.87,14,restaurant,Entebbe,True,0
625.19,13,electronics,Jinja,True,0
13.82,12,telecom,Kampala,True,0
63.74,10,mobile_money,Gulu,True,0
4.69,17,school,Jinja,True,0
42.98,18,electronics,Lira,True,0
73.12,15,hospital,Kampala,True,0
3.13,17,telecom,Kampala,True,0
25.89,13,telecom,Entebbe,True,0
79.25,9,transport,Mbarara,False,0
11.9,10,restaurant,Gulu,True,0
231.84,14,restaurant,Lira,True,0
29.67,11,mobile_money,Lira,True,0
311.53,14,clothing,Entebbe,True,0
13.57,13,fuel_station,Entebbe,True,0
84.43,17,clothing,Kampala,True,0
150.08,17,transport,Jinja,True,0
308.17,9,pharmacy,Lira,False,0
87.4,10,telecom,Entebbe,True,0
47.27,12,fuel_station,Mbarara,True,0
29.69,10,telecom,Gulu,True,0
50.0,13,transport,Mbarara,True,0
288.9,15,electronics,Entebbe,True,0
642.42,10,supermarket,Kampala,True,0
38.34,16,telecom,Jinja,True,0
11.04,16,supermarket,Jinja,True,0
3.79,16,restaurant,Gulu,True,0
6.65,18,school,Kampala,True,0
31.28,18,telecom,Mbarara,True,0
55.73,18,school,Lira,True,0
27.52,17,clothing,Jinja,True,0
28.05,10,clothing,Jinja,True,0
61.73,10,telecom,Gulu,True,0
6.34,11,pharmacy,Kampala,True,0
127.32,17,supermarket,Lira,True,0
5.5,8,restaurant,Gulu,False,0
1.52,8,school,Entebbe,False,0
1.14,11,mobile_money,Kampala,True,0
7.97,11,school,Mbarara,True,0
6.76,11,grocery_store,Mbarara,True,0
2.98,12,supermarket,Gulu,True,0
1.2,15,transport,Lira,True,0
47.42,18,grocery_store,Entebbe,True,0
3.15,14,pharmacy,Gulu,True,0
1.3,17,electronics,Kampala,True,0
292.77,10,grocery_store,Kampala,True,0
77.26,13,pharmacy,Kampala,True,0
250.08,17,electronics,Kampala,True,0
2.72,12,electronics,Mbarara,True,0
23.06,18,fuel_station,Jinja,True,0
54.18,14,clothing,Jinja,True,0
26.87,16,hospital,Lira,True,0
51.26,10,school,Entebbe,True,0
4.83,11,transport,Mbarara,True,0
304.1,12,fuel_station,Lira,True,0
6.7,18,fuel_station,Jinja,True,0
6.42,15,transport,Entebbe,True,0
121.31,19,mobile_money,Jinja,True,0
593.33,13,transport,Kampala,True,0
71.49,13,telecom,Mbarara,True,0
54.59,9,fuel_station,Kampala,False,0
28.49,14,school,Lira,True,0
128.78,12,clothing,Gulu,True,0
1.36,14,mobile_money,Gulu,True,0
6.29,10,restaurant,Jinja,True,0
3.19,8,mobile_money,Kampala,False,0
5.54,11,fuel_station,Lira,True,0
558.26,15,telecom,Gulu,True,0
